,id,timestamp,derived_0,derived_1,derived_2,derived_3,derived_4,fundamental_0,fundamental_1,fundamental_2,fundamental_3,fundamental_5,fundamental_6,fundamental_7,fundamental_8,fundamental_9,fundamental_10,fundamental_11,fundamental_12,fundamental_13,fundamental_14,fundamental_15,fundamental_16,fundamental_17,fundamental_18,fundamental_19,fundamental_20,fundamental_21,fundamental_22,fundamental_23,fundamental_24,fundamental_25,fundamental_26,fundamental_27,fundamental_28,fundamental_29,fundamental_30,fundamental_31,fundamental_32,fundamental_33,fundamental_34,fundamental_35,fundamental_36,fundamental_37,fundamental_38,fundamental_39,fundamental_40,fundamental_41,fundamental_42,fundamental_43,fundamental_44,fundamental_45,fundamental_46,fundamental_47,fundamental_48,fundamental_49,fundamental_50,fundamental_51,fundamental_52,fundamental_53,fundamental_54,fundamental_55,fundamental_56,fundamental_57,fundamental_58,fundamental_59,fundamental_60,fundamental_61,fundamental_62,fundamental_63,technical_0,technical_1,technical_2,technical_3,technical_5,technical_6,technical_7,technical_9,technical_10,technical_11,technical_12,technical_13,technical_14,technical_16,technical_17,technical_18,technical_19,technical_20,technical_21,technical_22,technical_24,technical_25,technical_27,technical_28,technical_29,technical_30,technical_31,technical_32,technical_33,technical_34,technical_35,technical_36,technical_37,technical_38,technical_39,technical_40,technical_41,technical_42,technical_43,technical_44,y
1295728,838,1414,0.15090879797935486,,0.2603414058685303,,-0.39497342705726624,-0.0338812954723835,0.6885251402854919,-0.19952835142612457,0.3801931142807007,,,-0.24346962571144104,0.26565268635749817,-0.19646017253398895,-0.008803337812423706,-0.16885071992874146,1.5917288064956665,-0.051027826964855194,-0.05764685198664665,-0.14396516978740692,-0.05859946459531784,-0.4263688027858734,-0.10698990523815155,0.2320881336927414,-0.15572495758533478,0.2750735580921173,,-0.04751118645071983,2.1034553050994873,0.42228463292121887,-0.07517517358064651,,0.5198484063148499,-0.0640200600028038,0.13054990768432617,0.268736332654953,0.9646491408348083,-0.1534978151321411,0.17413105070590973,-0.22343982756137848,-0.11776778846979141,-0.06863139569759369,,-0.06678187102079391,-0.4347143769264221,0.11028829216957092,0.39915263652801514,0.2832576334476471,0.3141103684902191,0.14549365639686584,-0.1560271680355072,0.6970288753509521,-0.06876930594444275,,0.1997508853673935,0.06103196367621422,-0.15326759219169617,-0.23825056850910187,0.17321820557117462,-0.23450899124145508,-0.21252265572547913,-0.24822337925434113,-0.3344499170780182,0.9024268984794617,0.12302067130804062,-0.13971677422523499,0.0715801864862442,0.24840684235095978,-0.6880103945732117,0.03642664849758148,-5.420624802354723e-06,0.07080995291471481,,-0.00012170893751317635,0.34207287430763245,0.0,,-1.3402514457702637,-0.6869496703147888,0.0,0.0,0.0,-0.6238629221916199,-0.6711837649345398,0.5931082367897034,0.00490917731076479,-0.07137156277894974,0.5,0.060959164053201675,,0.490215003490448,,0.0,0.0,,0.0,-0.04679189622402191,0.5,1.0564470291137695,1.2858506441116333,-0.017887376248836517,-0.0010607405565679073,-0.0010607405565679073,0.22585679590702057,0.03509116917848587,0.0,0.0,,-0.01632395200431347
1296707,838,1415,0.18074321746826172,,0.2613804042339325,,-0.3885655999183655,-0.03529883176088333,0.701935350894928,-0.19844157993793488,0.38162875175476074,,,-0.2435164451599121,0.2651951014995575,-0.19792138040065765,-0.00905042327940464,-0.1672293245792389,1.5847558975219727,-0.05058536306023598,-0.05778568610548973,-0.14379578828811646,-0.05790981277823448,-0.4263688027858734,-0.10311532020568848,0.2409297227859497,-0.1555452197790146,0.27364009618759155,,-0.046993792057037354,2.1015284061431885,0.43186497688293457,-0.07418596744537354,,0.5255060791969299,-0.06068684905767441,0.13425029814243317,0.2710852324962616,0.9557297229766846,-0.15366341173648834,0.17827479541301727,-0.2235584557056427,-0.11878767609596252,-0.06884074956178665,,-0.06767123192548752,-0.4345547556877136,0.10667278617620468,0.39119502902030945,0.2785317599773407,0.3198389708995819,0.14530418813228607,-0.15611307322978973,0.7060927152633667,-0.07027338445186615,,0.201747328042984,0.06162223964929581,-0.15324002504348755,-0.23758763074874878,0.17491140961647034,-0.2333308756351471,-0.2118111252784729,-0.2479904145002365,-0.3344842791557312,0.8969904184341431,0.12219344079494476,-0.13998985290527344,0.062314171344041824,0.24840684235095978,-0.7283973097801208,0.04368522763252258,-4.718928266811417e-06,0.07613985985517502,,-0.00010595378262223676,0.3420361280441284,0.0,,-1.4256556034088135,-0.7274738550186157,0.0,0.0,0.0,-0.5431042313575745,-0.7137488722801208,0.5418148040771484,0.0034871436655521393,-0.09998326003551483,0.5,0.05463169142603874,,0.48907068371772766,,0.0,0.0,,0.0,-0.014900692738592625,0.5,1.0394634008407593,1.2748914957046509,-0.015571866184473038,-0.0009234283352270722,-0.0009234283352270722,0.22391512989997864,0.07179443538188934,0.0,0.0,,-0.0076707350090146065
1297686,838,1416,0.22932584583759308,,0.26307228207588196,,-0.3781309723854065,-0.03760715574026108,0.7237727046012878,-0.19667185842990875,0.3839665353298187,,,-0.24359266459941864,0.26444998383522034,-0.20030081272125244,-0.009452780708670616,-0.1645890176296234,1.5734013319015503,-0.04986485093832016,-0.05801176279783249,-0.14351998269557953,-0.056786779314279556,-0.4263688027858734,-0.09680590778589249,0.2553274631500244,-0.15525253117084503,0.2713058292865753,,-0.04615126550197601,2.098390817642212,0.4474656581878662,-0.07257512956857681,,0.5347191691398621,-0.05525901913642883,0.14027605950832367,0.27491021156311035,0.9412052631378174,-0.1539330929517746,0.1850225180387497,-0.22375163435935974,-0.12044846266508102,-0.0691816583275795,,-0.06911947578191757,-0.43429481983184814,0.1007852628827095,0.3782368004322052,0.27083608508110046,0.3291674554347992,0.14499567449092865,-0.15625296533107758,0.7208523154258728,-0.07272264361381531,,0.20499835908412933,0.06258344650268555,-0.1531951129436493,-0.2365080863237381,0.17766864597797394,-0.23141244053840637,-0.21065247058868408,-0.24761107563972473,-0.3345402181148529,0.8881376385688782,0.12084638327360153,-0.14043453335762024,0.047225311398506165,0.24840684235095978,-0.7941636443138123,0.03911304846405983,-3.5762786865234375e-06,0.07459516823291779,,-8.029795571928844e-05,0.3419762849807739,0.0,,-1.5647282600402832,-0.7934638261795044,0.0024818668607622385,0.0,0.0,-0.41159602999687195,-0.783062219619751,0.45828813314437866,0.0,-0.14657479524612427,0.5,0.03170322626829147,,0.4872072637081146,,0.0,0.0,,0.0,-0.055961973965168,0.5,1.0118072032928467,1.2570455074310303,-0.011801267974078655,-0.000699827796779573,-0.000699827796779573,0.22075329720973969,0.05006067082285881,0.0,0.0,,0.017940355464816093
1298665,838,1417,0.24900920689105988,,0.26375776529312134,,-0.3739033639431,-0.038542378693819046,0.7326201796531677,-0.19595485925674438,0.38491371273994446,,,-0.2436235547065735,0.26414811611175537,-0.2012648582458496,-0.009615796618163586,-0.16351930797100067,1.568800926208496,-0.049572933465242386,-0.05810336023569107,-0.14340823888778687,-0.056331779807806015,-0.4263688027858734,-0.09424963593482971,0.2611607611179352,-0.15513396263122559,0.2703600823879242,,-0.04580990970134735,2.0971198081970215,0.45378631353378296,-0.07192249596118927,,0.5384518504142761,-0.05305992066860199,0.1427174061536789,0.2764599025249481,0.9353206157684326,-0.1540423482656479,0.18775637447834015,-0.22382989525794983,-0.12112133204936981,-0.06931978464126587,,-0.06970623135566711,-0.4341895282268524,0.09839991480112076,0.372986763715744,0.2677181363105774,0.33294689655303955,0.14487066864967346,-0.15630963444709778,0.7268322110176086,-0.0737149715423584,,0.2063155174255371,0.06297288835048676,-0.1531769186258316,-0.23607070744037628,0.1787857562303543,-0.2306351661682129,-0.2101830393075943,-0.2474573850631714,-0.33456289768218994,0.8845508694648743,0.12030062079429626,-0.14061470329761505,0.041112020611763,0.24840684235095978,-0.820809006690979,0.03626823052763939,-3.1133313314057887e-06,0.09650631994009018,,-6.990342808421701e-05,0.34195205569267273,0.0,,-1.6210739612579346,-0.8201997876167297,0.0,0.0,0.0,-0.3583151400089264,-0.8111446499824524,0.42444708943367004,0.003517143428325653,-0.16545148193836212,0.5,0.022515878081321716,,0.48645228147506714,,0.0,0.0,,0.0,-0.05436786264181137,0.5,1.000602126121521,1.2498151063919067,-0.010273599997162819,-0.0006092354888096452,-0.0006092354888096452,0.2194722592830658,0.047748204320669174,0.0,0.0,,-0.007987025193870068
1299644,838,1418,0.2810617983341217,,0.26487401127815247,,-0.36701908707618713,-0.040065303444862366,0.7470273971557617,-0.19478727877140045,0.38645607233047485,,,-0.24367384612560272,0.26365652680397034,-0.20283469557762146,-0.00988125242292881,-0.16177736222743988,1.5613096952438354,-0.04909757152199745,-0.05825251713395119,-0.1432262808084488,-0.055590853095054626,-0.4263688027858734,-0.09008698165416718,0.2706597149372101,-0.15494085848331451,0.26882004737854004,,-0.045254047960042953,2.0950496196746826,0.4640789330005646,-0.07085973769426346,,0.5445302128791809,-0.049478888511657715,0.1466929316520691,0.2789834439754486,0.9257380366325378,-0.15422026813030243,0.1922082006931305,-0.223957359790802,-0.12221704423427582,-0.0695447027683258,,-0.07066171616315842,-0.43401801586151123,0.0945155993103981,0.3644375205039978,0.26264089345932007,0.3391014039516449,0.1446671187877655,-0.15640193223953247,0.7365699410438538,-0.07533088326454163,,0.20846039056777954,0.06360705196857452,-0.15314729511737823,-0.23535847663879395,0.18060486018657684,-0.22936946153640747,-0.20941860973834991,-0.24720710515975952,-0.3345998227596283,0.8787102103233337,0.1194118931889534,-0.14090807735919952,0.031157085672020912,0.24840684235095978,-0.864198625087738,0.042123112827539444,-2.3594639060320333e-06,0.09517136961221695,,-5.297689131111838e-05,0.34191256761550903,0.0,,-1.7128278017044067,-0.8637369275093079,0.0,0.0,0.0,-0.27155208587646484,-0.856874406337738,0.36934006214141846,0.003413236001506448,-0.19619043171405792,0.5,0.05468667671084404,,0.48522287607192993,,0.0,0.0,,0.0,-0.06684089452028275,0.5,0.9823558926582336,1.2380411624908447,-0.007785933092236519,-0.0004617141676135361,-0.0004617141676135361,0.21738623082637787,0.05081656575202942,0.0,0.0,,-0.00718269869685173
1300622,838,1419,0.2940479815006256,,0.26532626152038574,,-0.3642299175262451,-0.040682319551706314,0.7528645396232605,-0.19431422650814056,0.38708096742630005,,,-0.2436942160129547,0.26345735788345337,-0.20347072184085846,-0.009988803416490555,-0.16107159852981567,1.558274507522583,-0.04890497401356697,-0.05831294506788254,-0.14315254986286163,-0.05529066547751427,-0.4263688027858734,-0.0884004682302475,0.2745082378387451,-0.15486262738704681,0.26819610595703125,,-0.04502883926033974,2.0942111015319824,0.46824902296066284,-0.07042916119098663,,0.5469928979873657,-0.04802802577614784,0.14830362796783447,0.28000587224960327,0.9218556880950928,-0.15429235994815826,0.1940118670463562,-0.22400899231433868,-0.12266097962856293,-0.06963582336902618,,-0.07104883342981339,-0.4339485466480255,0.09294185787439346,0.3609737753868103,0.2605838477611542,0.3415949046611786,0.14458465576171875,-0.15643931925296783,0.7405151724815369,-0.07598557323217392,,0.20932939648628235,0.06386398524045944,-0.153135284781456,-0.23506991565227509,0.18134187161922455,-0.2288566678762436,-0.2091088891029358,-0.2471057027578354,-0.3346147835254669,0.876343846321106,0.11905182152986526,-0.14102694392204285,0.027123818174004555,0.24840684235095978,-0.8817780613899231,0.048888981342315674,-2.054032620435464e-06,0.10118190199136734,,-4.611906479112804e-05,0.34189656376838684,0.0,,-1.7500020265579224,-0.8813760876655579,0.0,0.0,0.0,-0.2363998293876648,-0.8754019737243652,0.34701329469680786,0.0027036203537136316,-0.20864440500736237,0.5,0.1001109853386879,,0.4847247898578644,,0.0,0.0,,0.0,-0.04787670448422432,0.5,0.974963366985321,1.2332708835601807,-0.006778048351407051,-0.0004019455227535218,-0.0004019455227535218,0.21654106676578522,0.056966349482536316,0.0,0.0,,-0.011492119170725346
1301600,838,1420,0.3053531050682068,,0.2657199501991272,,-0.36180180311203003,-0.04121946543455124,0.7579460740089417,-0.1939024180173874,0.38762497901916504,,,-0.2437119483947754,0.26328396797180176,-0.20402441918849945,-0.010082431137561798,-0.16045720875263214,1.5556323528289795,-0.048737313598394394,-0.05836555361747742,-0.14308837056159973,-0.055029336363077164,-0.4263688027858734,-0.08693227171897888,0.27785858511924744,-0.15479451417922974,0.2676529288291931,,-0.04483278468251228,2.0934808254241943,0.4718793034553528,-0.0700543150305748,,0.549136757850647,-0.046764977276325226,0.14970581233501434,0.2808959484100342,0.9184758067131042,-0.15435510873794556,0.1955820620059967,-0.22405394911766052,-0.12304744124412537,-0.06971515715122223,,-0.07138583809137344,-0.4338880479335785,0.09157183766365051,0.3579584062099457,0.25879305601119995,0.34376564621925354,0.1445128619670868,-0.1564718782901764,0.7439497113227844,-0.0765555128455162,,0.2100858986377716,0.0640876516699791,-0.1531248390674591,-0.2348187118768692,0.18198347091674805,-0.2284102439880371,-0.2088392823934555,-0.24701742827892303,-0.33462780714035034,0.8742837905883789,0.11873836070299149,-0.14113041758537292,0.023612655699253082,0.24840684235095978,-0.8970817923545837,0.04261867702007294,-1.7881393432617188e-06,0.11565142869949341,,-4.014897785964422e-05,0.3418826460838318,0.0,,-1.7823641300201416,-0.8967319130897522,0.0017529269680380821,0.0,0.0,-0.20579801499843597,-0.8915311098098755,0.32757672667503357,0.0,-0.21948620676994324,0.5,0.11500957608222961,,0.4842911660671234,,0.0,0.0,,0.0,-0.21919092535972595,0.5,0.9685277342796326,1.2291181087493896,-0.005900633987039328,-0.0003499138983897865,-0.0003499138983897865,0.215805321931839,0.05765361338853836,0.0,0.0,,-0.03629079833626747
1302578,838,1421,0.3151947855949402,,0.2660627067089081,,-0.3596879839897156,-0.04168707877397537,0.7623698115348816,-0.1935439258813858,0.3880985379219055,,,-0.2437274008989334,0.2631330192089081,-0.20450644195079803,-0.01016393955796957,-0.15992234647274017,1.5533320903778076,-0.04859135299921036,-0.05841135233640671,-0.143032506108284,-0.05480183660984039,-0.4263688027858734,-0.08565413951873779,0.2807752192020416,-0.15473522245883942,0.26718005537986755,,-0.04466210678219795,2.0928452014923096,0.47503963112831116,-0.06972800195217133,,0.551003098487854,-0.045665428042411804,0.15092648565769196,0.28167077898979187,0.9155335426330566,-0.1544097363948822,0.19694899022579193,-0.22409307956695557,-0.12338387966156006,-0.06978421658277512,,-0.07167921215295792,-0.4338354170322418,0.09037917107343674,0.3553333580493927,0.2572340965270996,0.3456553816795349,0.1444503664970398,-0.1565002202987671,0.7469396591186523,-0.07705167680978775,,0.2107444852590561,0.0642823725938797,-0.15311574935913086,-0.2346000224351883,0.18254202604293823,-0.22802162170410156,-0.20860455930233002,-0.24694058299064636,-0.33463913202285767,0.872490406036377,0.11846548318862915,-0.14122051000595093,0.0205560103058815,0.24840684235095978,-0.9104045033454895,0.04286221042275429,-1.5566656657028943e-06,0.12314773350954056,,-3.4951714042108506e-05,0.34187051653862,0.0,,-1.8105369806289673,-0.9100999236106873,0.0,0.0,0.0,-0.1791575700044632,-0.9055723547935486,0.31065618991851807,0.0,-0.22892454266548157,0.5,0.113041453063488,,0.4839136600494385,,0.0,0.0007948653656058013,,0.0,-0.2196711152791977,0.5,0.9629252552986145,1.2255029678344727,-0.0051367999985814095,-0.0003046177444048226,-0.0003046177444048226,0.21516479551792145,0.05318014323711395,0.0,0.0,,-0.018745549023151398
1303555,838,1422,0.3237624764442444,,0.2663610577583313,,-0.35784780979156494,-0.0420941561460495,0.7662208676338196,-0.19323182106018066,0.3885108232498169,,,-0.24374084174633026,0.26300162076950073,-0.20492605865001678,-0.010234896093606949,-0.15945672988891602,1.5513297319412231,-0.04846429079771042,-0.05845122039318085,-0.14298386871814728,-0.05460378900170326,-0.4263688027858734,-0.084541454911232,0.2833143174648285,-0.15468360483646393,0.2667683959007263,,-0.0445135235786438,2.092292070388794,0.47779083251953125,-0.06944392621517181,,0.5526278614997864,-0.044708214700222015,0.15198914706707,0.28234532475471497,0.912972092628479,-0.15445730090141296,0.19813896715641022,-0.2241271436214447,-0.12367676198482513,-0.0698443353176117,,-0.07193461805582047,-0.43378958106040955,0.08934088796377182,0.3530481457710266,0.25587692856788635,0.3473004698753357,0.14439594745635986,-0.1565248817205429,0.7495425939559937,-0.07748360931873322,,0.21131780743598938,0.06445188820362091,-0.15310782194137573,-0.2344096451997757,0.18302826583385468,-0.22768329083919525,-0.20840021967887878,-0.246873676776886,-0.334648996591568,0.8709291815757751,0.11822792142629623,-0.14129891991615295,0.01789504662156105,0.24840684235095978,-0.9220026135444641,0.03936634585261345,-1.3551562005886808e-06,0.1196390688419342,,-3.0427234378294088e-05,0.34185996651649475,0.0,,-1.835062861442566,-0.9217374324798584,0.0,0.0,0.0,-0.15596573054790497,-0.9177959561347961,0.295926034450531,0.0,-0.23714110255241394,0.5,0.11751671135425568,,0.48358505964279175,,0.0,0.0019970207940787077,,0.0,-0.21582283079624176,0.5,0.9580479860305786,1.2223557233810425,-0.004471844062209129,-0.00026518513914197683,-0.00026518513914197683,0.21460720896720886,0.0660635307431221,0.0,0.0,,-0.02317301742732525
1304532,838,1423,0.3312210738658905,,0.26662081480026245,,-0.35624584555625916,-0.04244853928685188,0.769573450088501,-0.19296012818813324,0.3888697326183319,,,-0.24375253915786743,0.26288723945617676,-0.20529136061668396,-0.01029666792601347,-0.15905137360095978,1.549586534500122,-0.04835367202758789,-0.05848592892289162,-0.14294151961803436,-0.05443137511610985,-0.4263688027858734,-0.08357281237840652,0.28552472591400146,-0.15463867783546448,0.2664100229740143,,-0.0443841777741909,2.0918102264404297,0.48018592596054077,-0.06919661909341812,,0.5540422797203064,-0.04387491196393967,0.15291424095630646,0.2829325497150421,0.9107422232627869,-0.15449869632720947,0.1991748958826065,-0.22415679693222046,-0.12393173575401306,-0.06989667564630508,,-0.07215695828199387,-0.4337496757507324,0.08843701332807541,0.3510587513446808,0.25469547510147095,0.3487326204776764,0.14434859156608582,-0.15654636919498444,0.7518085241317749,-0.07785962522029877,,0.2118169218301773,0.06459945440292358,-0.15310092270374298,-0.23424391448497772,0.1834515780210495,-0.22738876938819885,-0.20822234451770782,-0.24681544303894043,-0.33465757966041565,0.8695700764656067,0.11802111566066742,-0.14136719703674316,0.015578542836010456,0.24840684235095978,-0.9320993423461914,0.03953379765152931,-1.1797319530160166e-06,0.1280491203069687,,-2.648844565555919e-05,0.34185078740119934,0.0,,-1.8564138412475586,-0.9318684339523315,0.0,0.0,0.0,-0.13577604293823242,-0.9284372329711914,0.2831026613712311,0.0,-0.24429401755332947,0.5,0.1251789778470993,,0.4832989573478699,,0.0,0.003415171056985855,,0.0,-0.31424036622047424,0.5,0.9538021087646484,1.2196159362792969,-0.0038929665461182594,-0.00023085708380676806,-0.00023085708380676806,0.21412178874015808,0.0752786174416542,0.0,0.0,,0.025849387049674988
1305509,838,1424,0.33771416544914246,,0.2668469250202179,,-0.35485127568244934,-0.042757049202919006,0.772491991519928,-0.1927236020565033,0.3891821801662445,,,-0.24376273155212402,0.2627876400947571,-0.20560938119888306,-0.010350442491471767,-0.15869849920272827,1.5480690002441406,-0.04825737699866295,-0.05851614475250244,-0.14290465414524078,-0.05428127944469452,-0.4263688027858734,-0.08272955566644669,0.2874489724636078,-0.15459956228733063,0.2660980522632599,,-0.044271573424339294,2.09139084815979,0.4822709560394287,-0.06898133456707001,,0.5552735924720764,-0.04314947873353958,0.15371958911418915,0.28344377875328064,0.9088010191917419,-0.1545347422361374,0.20007674396038055,-0.2241826206445694,-0.12415369600057602,-0.06994224339723587,,-0.07235051691532135,-0.43371492624282837,0.08765014261007309,0.34932687878608704,0.2536669373512268,0.34997937083244324,0.14430736005306244,-0.15656505525112152,0.7537811398506165,-0.07818697392940521,,0.2122514247894287,0.06472792476415634,-0.15309493243694305,-0.2340996265411377,0.18382008373737335,-0.22713236510753632,-0.20806749165058136,-0.24676474928855896,-0.33466506004333496,0.8683868646621704,0.11784107983112335,-0.14142662286758423,0.013561909087002277,0.24840684235095978,-0.9408890008926392,0.05102726072072983,-1.027016310217732e-06,0.1249764934182167,,-2.305953239556402e-05,0.34184280037879944,0.0,,-1.875001072883606,-0.9406880736351013,0.0,0.0,0.0,-0.1181999146938324,-0.9377009868621826,0.27193930745124817,0.0,-0.2505210041999817,0.5,0.13223697245121002,,0.4830499291419983,,0.0,0.001455337624065578,,0.0,-0.27920377254486084,0.5,0.9501058459281921,1.2172307968139648,-0.0033890241757035255,-0.0002009727613767609,-0.0002009727613767609,0.21369920670986176,0.09100829064846039,0.0,0.0,,-0.0014465118292719126
1306485,838,1425,0.34336674213409424,,0.26277026534080505,,-0.3536372184753418,-0.02535003423690796,0.7750327587127686,-0.19025492668151855,0.389454185962677,,,-0.2426651567220688,0.2627009451389313,-0.19390447437763214,0.003743358189240098,-0.15437564253807068,1.5467478036880493,-0.04817354306578636,-0.05854244902729988,-0.14236369729042053,-0.05415061488747597,5.957630157470703,-0.0781312882900238,0.26727408170700073,-0.1552283614873886,0.2674739956855774,,-0.048014264553785324,2.094778537750244,0.4840860962867737,-0.06536715477705002,,0.556345522403717,-0.03581174090504646,0.15661199390888214,0.2838887870311737,0.9071111083030701,-0.15456612408161163,0.2008618265390396,-0.2242051064968109,-0.12278081476688385,-0.0699819028377533,,-0.07251901924610138,-0.43368467688560486,0.1948704868555069,0.38785529136657715,0.2527715563774109,0.3398357331752777,0.14497017860412598,-0.1565813273191452,0.7554984092712402,-0.07601449638605118,,0.2113165408372879,0.06483975797891617,-0.153089702129364,-0.22706270217895508,0.1844419240951538,-0.22382526099681854,-0.20637251436710358,-0.2462736815214157,-0.33467158675193787,0.8673568964004517,0.12112920731306076,-0.14147835969924927,0.14125576615333557,0.5058385133743286,-0.8190914988517761,0.04910246655344963,-8.940696716308594e-07,0.12091954797506332,,-2.007448892982211e-05,0.3471686542034149,0.0,,-1.8911820650100708,-0.8189164996147156,0.0,0.0,0.0,-0.10289900749921799,-0.8163161277770996,0.2011057287454605,0.0,-0.29127031564712524,0.5,0.13080696761608124,,0.5098700523376465,,0.0,0.0014547464670613408,,0.0,-0.27765047550201416,0.5,0.9335353970527649,1.0973145961761475,-0.00295031676068902,-0.00017495694919489324,-0.00017495694919489324,0.2090567648410797,0.10156900435686111,0.0,0.0,,-0.007978012785315514
1307461,838,1426,0.34828758239746094,,0.25922128558158875,,-0.35258030891418457,-0.010196348652243614,0.7772446274757385,-0.18810580670833588,0.38969096541404724,,,-0.2417096644639969,0.26262548565864563,-0.18371476233005524,0.016012724488973618,-0.15061236917972565,1.545597791671753,-0.04810056462883949,-0.058565348386764526,-0.14189277589321136,-0.05403686687350273,5.9576311111450195,-0.07412827014923096,0.2497108429670334,-0.1557757705450058,0.26867181062698364,,-0.05127246677875519,2.0977272987365723,0.48566627502441406,-0.06222083047032356,,0.5572787523269653,-0.02942386455833912,0.15912997722625732,0.28427621722221375,0.9056399464607239,-0.15459343791007996,0.20154529809951782,-0.22422467172145844,-0.1215856522321701,-0.07001643627882004,,-0.07266570627689362,-0.4336583614349365,0.28821122646331787,0.4213962256908417,0.2519920766353607,0.33100518584251404,0.14554721117019653,-0.15659549832344055,0.7569934129714966,-0.07412324845790863,,0.21050268411636353,0.06493711471557617,-0.1530851572751999,-0.22093668580055237,0.1849832534790039,-0.22094625234603882,-0.2048969566822052,-0.2458461970090866,-0.33467724919319153,0.8664602041244507,0.12399169057607651,-0.14152340590953827,0.25241971015930176,0.5058385729789734,-0.7130605578422546,0.05553894490003586,-7.783328328514472e-07,0.12659303843975067,,-1.7475857021054253e-05,0.35180506110191345,0.0,,-1.9052685499191284,-0.7129082083702087,0.0,0.0,0.0,-0.0895787850022316,-0.7106444239616394,0.13944153487682343,0.0,-0.3267446458339691,0.5,0.15150924026966095,,0.5332183241844177,,0.0,0.0018916043918579817,,0.0,-0.2844972014427185,0.5,0.9191100001335144,0.9929214119911194,-0.0025683999992907047,-0.0001523088722024113,-0.0001523088722024113,0.20501530170440674,0.0991586446762085,0.0,0.0,,0.02331460267305374
1308437,838,1427,0.35257142782211304,,0.25613173842430115,,-0.35166022181510925,0.0029957015067338943,0.7791701555252075,-0.18623490631580353,0.38989710807800293,,,-0.24087785184383392,0.26255977153778076,-0.17484410107135773,0.026693828403949738,-0.14733624458312988,1.544596552848816,-0.04803703352808952,-0.058585282415151596,-0.14148280024528503,-0.05393784120678902,5.9576311111450195,-0.07064343988895416,0.23442113399505615,-0.15625230967998505,0.2697145938873291,,-0.05410889536142349,2.100294589996338,0.4870418906211853,-0.059481799602508545,,0.5580911040306091,-0.023862898349761963,0.16132201254367828,0.2846134901046753,0.9043592214584351,-0.15461722016334534,0.20214028656482697,-0.224241703748703,-0.12054520100355148,-0.07004649937152863,,-0.07279340922832489,-0.4336354434490204,0.3694690465927124,0.45059528946876526,0.2513135075569153,0.3233177661895752,0.14604954421520233,-0.15660783648490906,0.7582948803901672,-0.0724768191576004,,0.20979417860507965,0.06502187252044678,-0.15308119356632233,-0.21560369431972504,0.18545451760292053,-0.21843993663787842,-0.20361241698265076,-0.24547405540943146,-0.3346821963787079,0.8656795620918274,0.12648361921310425,-0.14156261086463928,0.3491935729980469,0.5058385729789734,-0.6207552552223206,0.056729044765233994,-6.775781002943404e-07,0.13089828193187714,0.022187521681189537,-1.5213617189147044e-05,0.3558413088321686,0.0,,-1.9175314903259277,-0.6206226348876953,0.00020356863387860358,0.0,0.0,-0.07798286527395248,-0.6186519265174866,0.0857597291469574,0.0,-0.35762685537338257,0.5,0.13436350226402283,,0.5535441637039185,,0.0,0.0,,0.0,-0.26588186621665955,0.5,0.9065520167350769,0.9020418524742126,-0.0022359220311045647,-0.00013259256957098842,-0.00013259256957098842,0.20149698853492737,0.1166422963142395,0.0,0.0,,-0.01155532244592905
1309413,838,1428,0.3563007116317749,,0.2534421384334564,,-0.35085922479629517,0.0144800478592515,0.7808464765548706,-0.1846061795949936,0.39007657766342163,,,-0.2401537299156189,0.2625025808811188,-0.1671217381954193,0.03599226847290993,-0.14448422193527222,1.5437248945236206,-0.04798172414302826,-0.05860263854265213,-0.1411259025335312,-0.05385163426399231,5.9576311111450195,-0.06760971248149872,0.22111067175865173,-0.15666717290878296,0.2706223726272583,,-0.056578151881694794,2.102529525756836,0.4882394075393677,-0.05709733068943024,,0.5587983131408691,-0.019021794199943542,0.1632302850484848,0.28490710258483887,0.9032443165779114,-0.1546379178762436,0.2026582509279251,-0.22425653040409088,-0.11963944137096405,-0.07007266581058502,,-0.07290457934141159,-0.43361547589302063,0.4402080774307251,0.47601455450057983,0.2507227659225464,0.3166254460811615,0.14648684859275818,-0.15661858022212982,0.7594278454780579,-0.07104352116584778,,0.2091773897409439,0.06509565562009811,-0.15307775139808655,-0.21096104383468628,0.18586479127407074,-0.21625806391239166,-0.20249414443969727,-0.24515007436275482,-0.3346864879131317,0.8650000095367432,0.12865297496318817,-0.1415967494249344,0.43344008922576904,0.5058385729789734,-0.5403988361358643,0.060192640870809555,-5.898659765080083e-07,0.12701348960399628,0.019600678235292435,-1.3244222827779595e-05,0.35935503244400024,0.0,,-1.9282069206237793,-0.5402833819389343,0.0009637832408770919,0.0,0.0,-0.06788802146911621,-0.5385677814483643,0.039027005434036255,0.0,-0.38451138138771057,0.5,0.13081544637680054,,0.5712388753890991,,0.0,0.0,,0.0,-0.25821584463119507,0.5,0.8956195712089539,0.8229266405105591,-0.0019464832730591297,-0.00011542854190338403,-0.00011542854190338403,0.19843412935733795,0.10321802645921707,0.0,0.0,,0.011176252737641335
