,id,timestamp,derived_0,derived_1,derived_2,derived_3,derived_4,fundamental_0,fundamental_1,fundamental_2,fundamental_3,fundamental_5,fundamental_6,fundamental_7,fundamental_8,fundamental_9,fundamental_10,fundamental_11,fundamental_12,fundamental_13,fundamental_14,fundamental_15,fundamental_16,fundamental_17,fundamental_18,fundamental_19,fundamental_20,fundamental_21,fundamental_22,fundamental_23,fundamental_24,fundamental_25,fundamental_26,fundamental_27,fundamental_28,fundamental_29,fundamental_30,fundamental_31,fundamental_32,fundamental_33,fundamental_34,fundamental_35,fundamental_36,fundamental_37,fundamental_38,fundamental_39,fundamental_40,fundamental_41,fundamental_42,fundamental_43,fundamental_44,fundamental_45,fundamental_46,fundamental_47,fundamental_48,fundamental_49,fundamental_50,fundamental_51,fundamental_52,fundamental_53,fundamental_54,fundamental_55,fundamental_56,fundamental_57,fundamental_58,fundamental_59,fundamental_60,fundamental_61,fundamental_62,fundamental_63,technical_0,technical_1,technical_2,technical_3,technical_5,technical_6,technical_7,technical_9,technical_10,technical_11,technical_12,technical_13,technical_14,technical_16,technical_17,technical_18,technical_19,technical_20,technical_21,technical_22,technical_24,technical_25,technical_27,technical_28,technical_29,technical_30,technical_31,technical_32,technical_33,technical_34,technical_35,technical_36,technical_37,technical_38,technical_39,technical_40,technical_41,technical_42,technical_43,technical_44,y
72913,318,95,-0.9822829365730286,1.8545198440551758,0.016755834221839905,,0.06624607741832733,-0.10466209799051285,,-0.0002755488094408065,-0.02480568364262581,0.029315421357750893,,-0.2389374077320099,-0.1021655797958374,,-0.013220662251114845,0.01872822269797325,-0.021380329504609108,0.2233140617609024,-0.031748224049806595,0.003884014440700412,0.17658667266368866,0.017843356356024742,-0.08761794120073318,0.0366608090698719,-0.020709997043013573,0.2887749969959259,0.09888339787721634,-0.11731251329183578,,0.396854043006897,,,0.46195706725120544,0.018493568524718285,0.013286907225847244,0.22623313963413239,0.008566728793084621,0.16137340664863586,0.0047048781998455524,-0.022904949262738228,-0.10103315114974976,0.15243546664714813,,-0.03464452549815178,0.1691097915172577,0.049508705735206604,0.058896154165267944,-0.09454944729804993,-0.1180897057056427,0.003171839751303196,0.011993744410574436,-0.0841328501701355,-0.09230396896600723,-0.028996707871556282,-0.05096641182899475,0.0014400259824469686,0.11963921040296555,-0.08845208585262299,-0.08770772069692612,-0.06675152480602264,-0.058068349957466125,,0.02756492793560028,-0.09132459759712219,-0.14395007491111755,,0.002038255799561739,,0.0,-0.008476692251861095,-2.0,0.029378876090049744,,-1.9851150512695312,0.05584323778748512,0.0,,-1.9851125478744507,-0.00035252069937996566,0.0,0.0,0.0,-0.24929244816303253,0.0,-0.19089777767658234,0.0028928727842867374,-0.16982467472553253,0.0,-0.006930109113454819,,-0.5001199245452881,,0.0,0.0,,0.0,-0.18974193930625916,-0.5,-0.07396966964006424,-0.25817713141441345,0.0,0.0,0.0,-0.1812068074941635,0.1726091206073761,0.0,-1.9999974966049194,,0.013677911832928658
73731,318,96,-0.9811558127403259,1.8464964628219604,0.016860181465744972,,0.06556586921215057,-0.1033530905842781,,0.0003305271966382861,-0.024527354165911674,0.02940547652542591,,-0.23875577747821808,-0.10214495658874512,,-0.013707601465284824,0.019649028778076172,-0.02134471759200096,0.22353841364383698,-0.03149530291557312,0.0040338775143027306,0.17667290568351746,0.012631319463253021,-0.08919204771518707,0.036660805344581604,-0.0209359060972929,0.2884112298488617,0.09822259098291397,-0.11768728494644165,,0.3919248878955841,,,0.4638519585132599,0.01653844676911831,0.013792088255286217,0.2269829362630844,0.008715306408703327,0.16144441068172455,0.004812759347259998,-0.023883843794465065,-0.10105739533901215,0.1538749635219574,,-0.034698788076639175,0.16778473556041718,0.04968402534723282,0.059065043926239014,-0.09456799924373627,-0.11812800168991089,0.0034099731128662825,0.012912843376398087,-0.08544813841581345,-0.09226899594068527,-0.028921829536557198,-0.05096288397908211,0.0015075751580297947,0.11809027940034866,-0.08801350742578506,-0.08761768788099289,-0.06602375954389572,-0.05764165148139,,0.02604719065129757,-0.0913001075387001,-0.1439206898212433,,0.0015447090845555067,,0.0,-0.010690800845623016,-2.0,0.021823447197675705,,-1.9887193441390991,0.05574624612927437,0.0,,-1.9887174367904663,-0.000267160648945719,0.0,0.0,0.0,-0.18892833590507507,0.0,-0.1992637813091278,0.004258503671735525,-0.1664351224899292,0.0,-0.020204955711960793,,-0.49904659390449524,,0.0,0.0,,0.0,-0.21640266478061676,-0.5,-0.07523702085018158,-0.26142066717147827,0.0,0.0,0.0,-0.1816713958978653,0.2316533625125885,0.0,-1.9999980926513672,,0.005815305281430483
74549,318,97,-0.9806991219520569,1.8432457447052002,0.016902457922697067,,0.06529028713703156,-0.10282273590564728,,0.0005760804051533341,-0.024414589628577232,0.029441963881254196,,-0.23868219554424286,-0.10213659703731537,,-0.013904886320233345,0.02002209611237049,-0.02133028954267502,0.22362931072711945,-0.03139283135533333,0.004094594623893499,0.17670783400535583,0.01051964983344078,-0.08982980251312256,0.036660805344581604,-0.02102743275463581,0.28826385736465454,0.09795486181974411,-0.11783912777900696,,0.38992783427238464,,,0.4646196961402893,0.01574632339179516,0.013996763154864311,0.2272867113351822,0.008775503374636173,0.16147316992282867,0.004856467712670565,-0.024280445650219917,-0.10106721520423889,0.1544581800699234,,-0.0347207747399807,0.16724789142608643,0.04975505918264389,0.05913347005844116,-0.09457550942897797,-0.11814351379871368,0.003506453474983573,0.013285218738019466,-0.08598102629184723,-0.09225483238697052,-0.028891490772366524,-0.0509614571928978,0.0015349427703768015,0.11746272444725037,-0.08783581852912903,-0.08758121728897095,-0.06572890281677246,-0.057468775659799576,,0.025432277470827103,-0.091290183365345,-0.1439087688922882,,0.0013447473756968975,,0.0,-0.0051554227247834206,-2.0,0.011918972246348858,,-1.9901796579360962,0.05570695176720619,0.0,,-1.9901779890060425,-0.00023257681459654123,0.0,0.0,0.0,-0.16447167098522186,0.0,-0.20265328884124756,0.004362763371318579,-0.1650618314743042,0.0,-0.02870940789580345,,-0.498611718416214,,0.0,0.0,,0.0,-0.20689159631729126,-0.5,-0.07575048506259918,-0.2627348303794861,0.0,0.0,0.0,-0.18185962736606598,0.2189679592847824,0.0,-1.9999983310699463,,0.006297049578279257
75367,318,98,-0.980301558971405,1.8404158353805542,0.016939261928200722,,0.06505037099123001,-0.1023610457777977,,0.0007898469339124858,-0.024316420778632164,0.02947372756898403,,-0.2386181354522705,-0.10212932527065277,,-0.01407663244754076,0.02034686878323555,-0.021317729726433754,0.22370843589305878,-0.03130362182855606,0.004147452302277088,0.17673824727535248,0.008681333623826504,-0.09038499742746353,0.036660805344581604,-0.021107111126184464,0.2881355583667755,0.09772179275751114,-0.11797131597995758,,0.38818931579589844,,,0.46528804302215576,0.015056740492582321,0.01417494285851717,0.2275511622428894,0.008827907964587212,0.16149821877479553,0.004894517827779055,-0.024625707417726517,-0.10107576847076416,0.15496590733528137,,-0.034739911556243896,0.16678054630756378,0.04981689527630806,0.05919303745031357,-0.09458205103874207,-0.11815702170133591,0.0035904445685446262,0.013609389774501324,-0.08644493669271469,-0.09224250167608261,-0.028865080326795578,-0.05096021294593811,0.0015587677480652928,0.11691640317440033,-0.0876811221241951,-0.08754946291446686,-0.06547221541404724,-0.057318273931741714,,0.024896962568163872,-0.09128154069185257,-0.1438983976840973,,0.0011706706136465073,,0.0,0.002701384015381336,-2.0,0.011972946114838123,,-1.9914509057998657,0.055672742426395416,0.0,,-1.9914494752883911,-0.00020246986241545528,0.0,0.0,0.0,-0.14318090677261353,0.0,-0.20560403168201447,0.004492302890866995,-0.1638663113117218,0.0,-0.037823643535375595,,-0.4982331395149231,,0.0,0.0,,0.0,-0.20510952174663544,-0.5,-0.07619749009609222,-0.26387885212898254,0.0,0.0,0.0,-0.18202349543571472,0.19986799359321594,0.0,-1.9999985694885254,,0.00781653169542551
76183,318,99,-0.9796541929244995,1.8358075618743896,0.016999194398522377,,0.06465969234704971,-0.10160921514034271,,0.001137946150265634,-0.024156562983989716,0.029525449499487877,,-0.23851381242275238,-0.10211747884750366,,-0.014356305822730064,0.020875733345746994,-0.02129727602005005,0.22383728623390198,-0.031158357858657837,0.004233525600284338,0.17678777873516083,0.0056878044269979,-0.09128908067941666,0.036660805344581604,-0.021236861124634743,0.2879266142845154,0.09734226018190384,-0.1181865707039833,,0.3853582739830017,,,0.4663763642311096,0.013933817856013775,0.014465093612670898,0.2279818058013916,0.008913243189454079,0.1615390032529831,0.00495647918432951,-0.025187933817505836,-0.10108969360589981,0.15579268336296082,,-0.03477107733488083,0.1660194993019104,0.049917593598365784,0.05929003655910492,-0.09459270536899567,-0.11817901581525803,0.003727216273546219,0.014137273654341698,-0.08720036596059799,-0.0922224149107933,-0.028822073712944984,-0.05095818638801575,0.0015975645510479808,0.11602677404880524,-0.0874292254447937,-0.08749774843454361,-0.06505422294139862,-0.0570732019841671,,0.02402525208890438,-0.09126747399568558,-0.14388151466846466,,0.0008872023900039494,,0.0,-0.02483208477497101,-2.0,0.013535264879465103,,-1.993520975112915,0.055617038160562515,0.0,,-1.993519902229309,-0.00015344342682510614,0.0,0.0,0.0,-0.10851083695888519,0.0,-0.2104090452194214,0.004053235519677401,-0.16191953420639038,0.0,0.008492399007081985,,-0.4976166784763336,,0.0,0.0,,0.0,0.010393897071480751,-0.5,-0.07692538946866989,-0.2657417953014374,0.0,0.0,0.0,-0.18229033052921295,0.19650694727897644,0.0,-1.999998927116394,,0.010752081871032715
76999,318,100,-0.979391872882843,1.8339405059814453,0.017023475840687752,,0.06450141221284866,-0.10130460560321808,,0.0012789794709533453,-0.024091796949505806,0.029546406120061874,,-0.23847153782844543,-0.10211268067359924,,-0.014469616115093231,0.021090004593133926,-0.02128898911178112,0.22388949990272522,-0.031099501997232437,0.004268398508429527,0.17680783569812775,0.004474968649446964,-0.09165537357330322,0.036660805344581604,-0.021289430558681488,0.2878419756889343,0.09718849509954453,-0.1182737797498703,,0.3842112720012665,,,0.46681731939315796,0.01347886212170124,0.014582647942006588,0.22815628349781036,0.008947816677391529,0.16155552864074707,0.00498158298432827,-0.025415722280740738,-0.10109533369541168,0.15612764656543732,,-0.034783706068992615,0.1657111644744873,0.04995838925242424,0.05932933837175369,-0.09459701925516129,-0.11818792670965195,0.003782629733905196,0.01435114722698927,-0.08750643581151962,-0.09221427887678146,-0.028804650530219078,-0.050957366824150085,0.0016132831806316972,0.11566633731126785,-0.08732717484235764,-0.08747680485248566,-0.06488487124443054,-0.056973908096551895,,0.02367207780480385,-0.09126177430152893,-0.14387467503547668,,0.0007723545422777534,,0.0,-0.029552936553955078,-2.0,0.012285967357456684,,-1.9943597316741943,0.055594466626644135,0.0,,-1.994358777999878,-0.00013358025171328336,0.0,0.0,0.0,-0.09446416795253754,0.0,-0.2123558074235916,0.004501854069530964,-0.16113078594207764,0.0,-0.013615097850561142,,-0.49736690521240234,,0.0,0.0,,0.0,0.03658336400985718,-0.5,-0.07722029834985733,-0.26649656891822815,0.0,0.0,0.0,-0.18239843845367432,0.13812226057052612,0.0,-1.9999990463256836,,0.010475141927599907
77814,318,101,-0.9791635870933533,1.83231520652771,0.017044613137841225,,0.06436361372470856,-0.10103943198919296,,0.0014017560752108693,-0.024035412818193436,0.029564648866653442,,-0.23843474686145782,-0.10210850089788437,,-0.014568259008228779,0.02127653732895851,-0.02128177508711815,0.22393494844436646,-0.03104826621711254,0.004298757296055555,0.17682529985904694,0.0034191333688795567,-0.09197425097227097,0.036660805344581604,-0.021335193887352943,0.28776827454566956,0.0970546305179596,-0.11834970116615295,,0.38321274518966675,,,0.4672011733055115,0.01308280136436224,0.01468498632311821,0.22830817103385925,0.008977915160357952,0.16156990826129913,0.005003437399864197,-0.025614023208618164,-0.10110024362802505,0.15641926229000092,,-0.034794699400663376,0.16544274985790253,0.049993906170129776,0.05936355143785477,-0.09460078179836273,-0.11819568276405334,0.0038308699149638414,0.014537335373461246,-0.08777288347482681,-0.09220719337463379,-0.02878948114812374,-0.05095665156841278,0.0016269669868052006,0.1153525561094284,-0.08723832666873932,-0.08745856583118439,-0.06473744660615921,-0.05688747018575668,,0.02336462028324604,-0.09125681221485138,-0.14386872947216034,,0.0006723736878484488,,0.0,-0.037513382732868195,-2.0,0.013368022628128529,,-1.9950897693634033,0.055574819445610046,0.0,,-1.9950889348983765,-0.00011628836364252493,0.0,0.0,0.0,-0.08223583549261093,0.0,-0.2140505611896515,0.004901881329715252,-0.16044414043426514,0.0,-0.013915346004068851,,-0.4971494674682617,,0.0,0.0,,0.0,0.07610581070184708,-0.5,-0.07747703045606613,-0.26715362071990967,0.0,0.0,0.0,-0.18249255418777466,0.13813380897045135,0.0,-1.9999991655349731,,-0.0025679892860352993
78629,318,102,-0.9787917137145996,1.829668402671814,0.017079034820199013,,0.0641392320394516,-0.11236391216516495,,-0.004917454440146685,-0.023943599313497543,0.029594356194138527,,-0.24007155001163483,-0.10210169851779938,,-0.02324555069208145,0.014304445125162601,-0.02127002738416195,0.2240089476108551,-0.03096483275294304,0.001143432455137372,0.176853746175766,0.0016998023493215442,-0.09780251234769821,0.036660801619291306,-0.022675281390547752,0.2876482903957367,0.0968366414308548,-0.11847332864999771,,0.3815867304801941,,,0.4678262770175934,0.012437851168215275,0.014089704491198063,0.22855550050735474,0.009026927873492241,0.16159333288669586,0.0050390250980854034,-0.02593693882226944,-0.10378699749708176,0.15689411759376526,,-0.034812599420547485,0.1650056391954422,0.047940898686647415,0.059395931661129,-0.0946068987250328,-0.11820831894874573,0.005243481602519751,0.014840524643659592,-0.08820676058530807,-0.09483910351991653,-0.02876478061079979,-0.05095548927783966,0.0016492499271407723,0.11484160274267197,-0.09289094805717468,-0.08742886781692505,-0.07044770568609238,-0.061533402651548386,,0.022863954305648804,-0.09124872833490372,-0.1444789469242096,,0.1821158528327942,,0.0,-0.01923958957195282,-1.515716552734375,-0.0007061877404339612,-0.0076329647563397884,-1.5119953155517578,0.046717967838048935,0.0,,-1.51199471950531,-8.813008753350005e-05,0.0,0.0,0.0,-0.06232311204075813,0.0,-0.17156484723091125,0.004096808843314648,-0.027151478454470634,0.0,0.0011601499281823635,,-0.4024379253387451,,0.0,0.0,,-0.24214179813861847,0.1847488135099411,-0.5,-0.10322900861501694,-0.24458478391170502,0.0,0.0,0.0,-0.185127392411232,0.08428509533405304,0.0,-1.9999994039535522,,-0.006266512908041477
79444,318,103,-0.9786410927772522,1.8285961151123047,0.017092980444431305,,0.06404832005500793,-0.11695205420255661,,-0.007477698381990194,-0.023906400427222252,0.029606392607092857,,-0.24073471128940582,-0.10209894180297852,,-0.02676117606461048,0.01147968415170908,-0.021265268325805664,0.22403894364833832,-0.030931029468774796,-0.00013495540770236403,0.17686527967453003,0.00100321089848876,-0.10016385465860367,0.036660801619291306,-0.023218221962451935,0.2875996530056,0.09674832969903946,-0.11852341890335083,,0.3809279501438141,,,0.46807950735092163,0.01217654813081026,0.01384852547198534,0.22865571081638336,0.009046785533428192,0.16160281002521515,0.005053443368524313,-0.026067767292261124,-0.10487554222345352,0.15708650648593903,,-0.03481985256075859,0.16482855379581451,0.04710911959409714,0.05940905213356018,-0.09460937976837158,-0.11821343749761581,0.005815804935991764,0.014963362365961075,-0.0883825495839119,-0.09590542316436768,-0.02875477261841297,-0.050955016165971756,0.0016582779353484511,0.11463458091020584,-0.09518112242221832,-0.08741683512926102,-0.07276123762130737,-0.06341571360826492,,0.022661108523607254,-0.09124545753002167,-0.14472618699073792,,0.25562813878059387,,0.0,-0.017391620203852654,-1.3195079565048218,-0.0032297023572027683,-0.004428823944181204,-1.3162684440612793,0.04312959313392639,0.0,,-1.3162678480148315,-7.672169886063784e-05,0.0,0.0,0.0,-0.054255418479442596,0.0,-0.15435165166854858,0.0034027884248644114,0.026852378621697426,0.0,0.012655839323997498,,-0.3640652894973755,,0.0,0.0,,-0.34024614095687866,0.2157425731420517,-0.5,-0.113662488758564,-0.23544096946716309,0.0,0.0,0.0,-0.18619489669799805,0.10185898095369339,0.0,-1.9999994039535522,,0.03303633630275726
80259,318,104,-0.9785099625587463,1.8276625871658325,0.017105121165513992,,0.06396917998790741,-0.1209462583065033,,-0.009706520475447178,-0.023874016478657722,0.02961686998605728,,-0.24131202697753906,-0.1020965427160263,,-0.02982170693576336,0.009020587429404259,-0.021261123940348625,0.22406503558158875,-0.030901603400707245,-0.001247856649570167,0.1768753081560135,0.0003967929515056312,-0.10221951454877853,0.036660801619291306,-0.023690877482295036,0.28755733370780945,0.0966714397072792,-0.11856701970100403,,0.3803544342517853,,,0.4682999849319458,0.011949070729315281,0.013638566248118877,0.22874295711517334,0.00906407181173563,0.16161108016967773,0.005065995268523693,-0.02618166245520115,-0.10582317411899567,0.15725399553775787,,-0.034826163202524185,0.16467438638210297,0.046385012567043304,0.059420473873615265,-0.09461153298616409,-0.11821789294481277,0.006314041092991829,0.015070299617946148,-0.08853558450937271,-0.0968337133526802,-0.02874606102705002,-0.050954606384038925,0.0016661372501403093,0.11445436626672745,-0.09717483818531036,-0.08740635961294174,-0.07477527856826782,-0.06505436450242996,,0.022484520450234413,-0.09124260395765305,-0.14494141936302185,,0.31962430477142334,,0.0,-0.015678469091653824,-1.148698329925537,0.007313563954085112,-0.005638160742819309,-1.1458781957626343,0.04000573232769966,0.0,,-1.145877718925476,-6.679011130472645e-05,0.0,0.0,0.0,-0.04723208397626877,0.0,-0.13936670124530792,0.005387311335653067,0.07386546581983566,0.0,0.0194837786257267,,-0.33065998554229736,,0.0,0.0,,-0.4256509244441986,0.241638645529747,-0.5,-0.12274535745382309,-0.22748081386089325,0.0,0.0,0.0,-0.18712422251701355,0.11409330368041992,0.0,-1.9999995231628418,,-0.0211423859000206
81074,318,105,-0.9783957600593567,1.8268499374389648,0.017115691676735878,,0.06390028446912766,-0.12442342191934586,,-0.011646823026239872,-0.023845825344324112,0.029625993221998215,,-0.24181459844112396,-0.10209444910287857,,-0.03248605504631996,0.006879819091409445,-0.021257517859339714,0.22408775985240936,-0.030875984579324722,-0.002216693479567766,0.17688404023647308,-0.00013112460146658123,-0.10400906950235367,0.036660801619291306,-0.0241023488342762,0.28752049803733826,0.09660451114177704,-0.11860498040914536,,0.3798551857471466,,,0.46849191188812256,0.011751039884984493,0.013455785810947418,0.2288188934326172,0.009079121053218842,0.16161826252937317,0.005076922010630369,-0.026280811056494713,-0.10664813965559006,0.15739978849887848,,-0.034831661731004715,0.16454017162322998,0.04575463756918907,0.05943041667342186,-0.09461341053247452,-0.11822176724672318,0.006747781299054623,0.015163392759859562,-0.0886688083410263,-0.09764183312654495,-0.02873847633600235,-0.05095424875617027,0.0016729790950194001,0.11429747939109802,-0.09891046583652496,-0.08739724010229111,-0.07652860134840012,-0.06648088991641998,,0.022330790758132935,-0.09124012291431427,-0.1451287865638733,,0.3753361999988556,,0.0,-0.015879357233643532,-1.0,-0.016708165407180786,-0.0019583841785788536,-0.9975448846817017,0.03728625178337097,0.0,,-0.9975444674491882,-5.8144167269347236e-05,0.0,0.0,0.0,-0.041117917746305466,0.0,-0.12632155418395996,0.00361065287142992,0.11479273438453674,0.0,0.015444692224264145,,-0.30157896876335144,,0.0,0.0,,-0.5000001192092896,0.2364131659269333,-0.5,-0.13065245747566223,-0.22055108845233917,0.0,0.0,0.0,-0.18793323636054993,0.11890879273414612,0.0,-1.9999996423721313,,-0.027263419702649117
81889,318,106,-0.9782963991165161,1.826142430305481,0.01712489128112793,,0.06384030729532242,-0.12745046615600586,,-0.01333595346659422,-0.023821283131837845,0.029633933678269386,,-0.24225212633609772,-0.10209263116121292,,-0.034805502742528915,0.0050161718390882015,-0.02125437743961811,0.2241075485944748,-0.03085368312895298,-0.003060115035623312,0.17689163982868195,-0.0005907035083509982,-0.10556697100400925,0.036660801619291306,-0.024460555985569954,0.2874884307384491,0.0965462401509285,-0.11863803118467331,,0.37942054867744446,,,0.46865901350975037,0.011578643694519997,0.01329666655510664,0.2288850098848343,0.009092221967875957,0.16162453591823578,0.005086435005068779,-0.026367127895355225,-0.10736630856990814,0.15752673149108887,,-0.03483644500374794,0.16442333161830902,0.045205868780612946,0.05943907052278519,-0.09461504966020584,-0.11822514981031418,0.007125373929738998,0.0152444364503026,-0.08878478407859802,-0.09834534674882889,-0.028731875121593475,-0.0509539395570755,0.0016789353685453534,0.11416089534759521,-0.10042141377925873,-0.08738929778337479,-0.07805496454238892,-0.06772274523973465,,0.02219696342945099,-0.09123796969652176,-0.14529190957546234,,0.42383623123168945,,0.0,-0.022657152265310287,-0.8705505728721619,-0.018823331221938133,-0.0028931712731719017,-0.8684132695198059,0.034918807446956635,0.0,,-0.8684129118919373,-5.0617436500033364e-05,0.0,0.0,0.0,-0.03579522669315338,0.0,-0.11496507376432419,0.0015430606435984373,0.15042199194431305,0.0,0.015914075076580048,,-0.276262491941452,,0.0,0.0,,-0.5647248029708862,0.17426583170890808,-0.5,-0.13753598928451538,-0.21451841294765472,0.0,0.0,0.0,-0.18863753974437714,0.12167416512966156,0.0,-1.9999996423721313,,-0.003286739345639944
82702,318,107,-0.9782098531723022,1.8255265951156616,0.017132900655269623,,0.06378808617591858,-0.13008566200733185,,-0.014806427992880344,-0.023799918591976166,0.029640845954418182,,-0.24263300001621246,-0.10209105163812637,,-0.036824699491262436,0.003393772756680846,-0.02125164307653904,0.22412477433681488,-0.030834266915917397,-0.0037943560164421797,0.1768982708454132,-0.0009907901985570788,-0.10692320764064789,0.036660801619291306,-0.024772392585873604,0.2874605059623718,0.09649551659822464,-0.11866679787635803,,0.3790421783924103,,,0.4688044786453247,0.01142856478691101,0.013158145360648632,0.22894257307052612,0.009103627875447273,0.16162997484207153,0.0050947158597409725,-0.02644226886332035,-0.10799151659011841,0.15763722360134125,,-0.03484060987830162,0.16432161629199982,0.04472813382744789,0.059446606785058975,-0.09461647272109985,-0.11822808533906937,0.007454087026417255,0.015314987860620022,-0.08888574689626694,-0.09895778447389603,-0.02872612699866295,-0.05095366761088371,0.001684120623394847,0.1140419989824295,-0.10173677653074265,-0.08738239109516144,-0.0793837383389473,-0.06880385428667068,,0.02208045870065689,-0.09123608469963074,-0.14543390274047852,,0.4660579264163971,,0.0,-0.028481893241405487,-0.7578582763671875,-0.019539395347237587,-6.766229489585385e-05,-0.7559976577758789,0.032857827842235565,0.0,,-0.755997359752655,-4.406503649079241e-05,0.0012196163879707456,0.0,0.0,-0.031161556020379066,0.0,-0.10507869720458984,0.0,0.18143907189369202,0.0,0.01699385978281498,,-0.25422319769859314,,0.0,0.0,,-0.6210709810256958,0.1649848073720932,-0.5,-0.14352844655513763,-0.20926666259765625,0.0,0.0,0.0,-0.1892506629228592,0.10104479640722275,0.0,-1.9999996423721313,,0.029438959434628487
83515,318,108,-0.9781345725059509,1.8249903917312622,0.017139874398708344,,0.06374263763427734,-0.13237972557544708,,-0.016086550429463387,-0.023781320080161095,0.029646864160895348,,-0.24296458065509796,-0.10208967328071594,,-0.038582511246204376,0.0019813922699540854,-0.02124926447868347,0.2241397649049759,-0.030817365273833275,-0.00443354994058609,0.17690402269363403,-0.00133908586576581,-0.10810387134552002,0.036660801619291306,-0.02504386380314827,0.28743618726730347,0.09645135700702667,-0.1186918392777443,,0.37871280312538147,,,0.46893110871315,0.011297913268208504,0.01303755585104227,0.22899267077445984,0.009113556705415249,0.16163472831249237,0.005101925227791071,-0.026507684960961342,-0.10853578895330429,0.15773342549800873,,-0.03484423831105232,0.16423307359218597,0.0443122461438179,0.05945316702127457,-0.09461770951747894,-0.11823064833879471,0.007740248925983906,0.015376406721770763,-0.08897364139556885,-0.0994909480214119,-0.028721122071146965,-0.05095343291759491,0.0016886346274986863,0.11393848806619644,-0.10288186371326447,-0.08737637102603912,-0.0805405005812645,-0.0697450116276741,,0.021979035809636116,-0.09123444557189941,-0.14555752277374268,,0.5028140544891357,,0.0,-0.02291439287364483,-0.6597539782524109,-0.026419272646307945,-0.0070178876630961895,-0.6581342220306396,0.031063638627529144,0.0,,-0.6581339240074158,-3.836084215436131e-05,0.0,0.0,0.0,-0.027127709239721298,0.0,-0.09647209942340851,0.0031094192527234554,0.20844098925590515,0.0,0.019225064665079117,,-0.23503687977790833,,0.0,0.0,,-0.6701231002807617,0.08534926921129227,-0.5,-0.14874519407749176,-0.20469476282596588,0.0,0.0,0.0,-0.18978440761566162,0.10176154971122742,0.0,-1.999999761581421,,-0.06249932572245598
84328,318,109,-0.9780689477920532,1.824523687362671,0.017145944759249687,,0.06370306015014648,-0.13437683880329132,,-0.017200961709022522,-0.02376512810587883,0.029652103781700134,,-0.24325323104858398,-0.10208847373723984,,-0.040112778544425964,0.0007518436177633703,-0.021247191354632378,0.2241528183221817,-0.0308026522397995,-0.004990000277757645,0.17690904438495636,-0.001642294810153544,-0.10913170874118805,0.036660801619291306,-0.025280192494392395,0.2874150276184082,0.09641291946172714,-0.11871364712715149,,0.37842604517936707,,,0.4690413177013397,0.011184174567461014,0.01293257623910904,0.22903628647327423,0.00912219937890768,0.16163885593414307,0.005108200944960117,-0.02656463161110878,-0.10900960862636566,0.15781715512275696,,-0.03484739363193512,0.1641559898853302,0.043950192630290985,0.05945887789130211,-0.0946187898516655,-0.11823287606239319,0.007989366538822651,0.015429874882102013,-0.08905015885829926,-0.09995508939027786,-0.028716767206788063,-0.050953228026628494,0.0016925642266869545,0.11384838074445724,-0.10387872159481049,-0.08737113326787949,-0.08154752105474472,-0.07056432962417603,,0.02189074084162712,-0.0912330225110054,-0.14566513895988464,,0.5348121523857117,,0.0,-0.021115202456712723,-0.5743491649627686,-0.026747018098831177,-0.0014688130468130112,-0.5729390978813171,0.02950170822441578,0.0,,-0.572938859462738,-3.339505201438442e-05,0.0012842845171689987,0.0,0.0,-0.023616041988134384,0.0,-0.08897962421178818,0.0,0.23194754123687744,0.0,0.01275264099240303,,-0.21833422780036926,,0.0,0.0,,-0.7128254771232605,-0.003254675306379795,-0.5,-0.1532866209745407,-0.20071467757225037,0.0,0.0,0.0,-0.19024907052516937,0.0896506980061531,0.0,-1.999999761581421,,-0.00040054196142591536
85141,318,110,-0.9780119061470032,1.8241173028945923,0.017151229083538055,,0.0636686161160469,-0.1361154168844223,,-0.01817111298441887,-0.02375103160738945,0.02965666353702545,,-0.24350452423095703,-0.10208743065595627,,-0.04144494980573654,-0.0003185406094416976,-0.021245388314127922,0.2241641730070114,-0.030789842829108238,-0.005474418867379427,0.17691341042518616,-0.0019062536302953959,-0.11002648621797562,0.036660801619291306,-0.025485927239060402,0.2873966097831726,0.09637945145368576,-0.11873262375593185,,0.37817642092704773,,,0.4691373109817505,0.01108515914529562,0.012841186486184597,0.22907426953315735,0.009129724465310574,0.16164244711399078,0.005113664548844099,-0.026614205911755562,-0.10942208766937256,0.15789006650447845,,-0.034850142896175385,0.1640888750553131,0.04363500699400902,0.05946384742856026,-0.09461972862482071,-0.11823481321334839,0.008206237107515335,0.015476422384381294,-0.08911676704883575,-0.10035915672779083,-0.02871297486126423,-0.05095304921269417,0.0016959852073341608,0.11376993358135223,-0.10474653542041779,-0.08736657351255417,-0.08242417871952057,-0.07127759605646133,,0.021813876926898956,-0.09123178571462631,-0.14575882256031036,,0.5626680850982666,,0.0,-0.014617398381233215,-0.5,-0.011673002503812313,0.0009149879333563149,-0.49877244234085083,0.028141967952251434,0.0,,-0.4987722337245941,-2.9072081815684214e-05,0.0012251018779352307,0.0,0.0,-0.020558958873152733,0.0,-0.0824570432305336,0.0,0.2524111866950989,0.0,0.016620371490716934,,-0.2037937194108963,,0.0,0.0,,-0.7500000596046448,0.06129850447177887,-0.5,-0.15724016726016998,-0.19724981486797333,0.0,0.0,0.0,-0.19065357744693756,0.14422665536403656,0.0,-1.999999761581421,,0.03023192659020424
